Respondent,LanguageWorkedWith
4495,Objective-C
4495,PHP
4495,Python
4495,SQL
4495,VBA
4498,Bash/Shell/PowerShell
4498,C
4498,C++
4498,Elixir
4498,HTML/CSS
4498,JavaScript
4498,Rust
4498,TypeScript
4498,WebAssembly
4501,Bash/Shell/PowerShell
4501,C++
4501,C#
4501,JavaScript
4501,Python
4501,Swift
4503,Assembly
4503,C++
4503,Dart
4503,HTML/CSS
4503,JavaScript
4503,PHP
4503,Python
4503,SQL
4503,TypeScript
4504,Elixir
4504,Swift
4505,C#
4505,HTML/CSS
4505,Java
4505,JavaScript
4505,SQL
4505,TypeScript
4505,Other(s):
4510,Bash/Shell/PowerShell
4510,C++
4510,HTML/CSS
4510,Java
4510,JavaScript
4510,Python
4514,HTML/CSS
4514,Java
4514,JavaScript
4514,Python
4514,Ruby
4514,Swift
4515,HTML/CSS
4515,Java
4515,JavaScript
4515,PHP
4515,SQL
4515,Other(s):
4518,HTML/CSS
4518,JavaScript
4518,PHP
4519,Bash/Shell/PowerShell
4519,HTML/CSS
4519,Java
4520,HTML/CSS
4520,JavaScript
4520,PHP
4525,HTML/CSS
4525,JavaScript
4525,PHP
4525,SQL
4525,Other(s):
4527,Bash/Shell/PowerShell
4527,C#
4527,JavaScript
4527,Python
4527,SQL
4527,WebAssembly
4529,Bash/Shell/PowerShell
4529,C++
4529,Python
4531,Bash/Shell/PowerShell
4531,C#
4531,HTML/CSS
4531,JavaScript
4531,Rust
4531,SQL
4531,TypeScript
4531,VBA
4532,C#
4532,HTML/CSS
4532,JavaScript
4532,PHP
4532,Python
4532,SQL
4533,Bash/Shell/PowerShell
4533,HTML/CSS
4533,JavaScript
4533,PHP
4533,Ruby
4533,SQL
4534,HTML/CSS
4534,Java
4534,SQL
4537,Bash/Shell/PowerShell
4537,Java
4537,Python
4539,HTML/CSS
4539,JavaScript
4539,PHP
4539,SQL
4543,Bash/Shell/PowerShell
4543,Java
4543,Kotlin
4543,Python
4543,Ruby
4544,Bash/Shell/PowerShell
4544,C
4544,C++
4544,JavaScript
4544,Python
4545,Bash/Shell/PowerShell
4545,C#
4545,HTML/CSS
4545,JavaScript
4545,Objective-C
4545,PHP
4545,Python
4545,SQL
4545,TypeScript
4552,HTML/CSS
4552,JavaScript
4552,Python
4554,Bash/Shell/PowerShell
4554,C#
4554,SQL
4555,C#
4555,HTML/CSS
4556,Assembly
4556,Bash/Shell/PowerShell
4556,C
4556,C++
4556,C#
4556,Dart
4556,HTML/CSS
4556,Java
4556,JavaScript
4556,PHP
4556,Python
4556,Ruby
4556,Scala
4556,SQL
4556,TypeScript
4560,C#
4560,HTML/CSS
4560,Java
4560,SQL
4566,HTML/CSS
4566,JavaScript
4566,PHP
4566,SQL
4566,TypeScript
4567,Bash/Shell/PowerShell
4567,HTML/CSS
4567,JavaScript
4567,Python
4567,SQL
4567,TypeScript
4568,HTML/CSS
4568,Java
4568,JavaScript
4568,PHP
4568,SQL
4568,VBA
4572,Bash/Shell/PowerShell
4572,HTML/CSS
4572,Java
4572,JavaScript
4572,Kotlin
4572,PHP
4572,SQL
4574,HTML/CSS
4574,JavaScript
4574,PHP
4574,SQL
4576,C#
4576,JavaScript
4576,Python
4579,Bash/Shell/PowerShell
4579,HTML/CSS
4579,JavaScript
4579,SQL
4579,TypeScript
4580,Bash/Shell/PowerShell
4580,HTML/CSS
4580,JavaScript
4580,Ruby
4580,SQL
4581,Bash/Shell/PowerShell
4581,HTML/CSS
4581,Java
4581,JavaScript
4581,Python
4581,SQL
4581,TypeScript
4582,Bash/Shell/PowerShell
4582,HTML/CSS
4582,Java
4582,JavaScript
4582,SQL
4585,C#
4585,F#
4585,HTML/CSS
4585,JavaScript
4585,PHP
4585,Python
4585,SQL
4585,VBA
4586,HTML/CSS
4586,JavaScript
4586,R
4586,SQL
4588,Bash/Shell/PowerShell
4588,C++
4588,Go
4588,HTML/CSS
4588,Java
4588,JavaScript
4588,PHP
4588,SQL
4593,C++
4596,C
4596,C++
4596,Java
4596,Kotlin
4597,Java
4599,Assembly
4599,C
4599,C#
4599,HTML/CSS
4599,Java
4599,JavaScript
4599,PHP
4599,SQL
4599,VBA
4601,Bash/Shell/PowerShell
4601,HTML/CSS
4601,Java
4601,JavaScript
4601,SQL
4607,Bash/Shell/PowerShell
4607,Clojure
4607,HTML/CSS
4607,JavaScript
4607,Ruby
4608,C#
4608,HTML/CSS
4608,Java
4608,JavaScript
4608,Python
4608,TypeScript
4618,Bash/Shell/PowerShell
4618,C
4618,C++
4618,C#
4618,HTML/CSS
4618,SQL
4618,Other(s):
4621,HTML/CSS
4621,JavaScript
4621,TypeScript
4623,Ruby
4626,C#
4626,HTML/CSS
4626,Java
4626,JavaScript
4626,Kotlin
4626,SQL
4626,TypeScript
4628,HTML/CSS
4628,JavaScript
4628,PHP
4628,Python
4628,TypeScript
4629,C
4629,C++
4629,C#
4629,HTML/CSS
4629,JavaScript
4629,PHP
4629,Python
4629,SQL
4630,Go
4630,Java
4630,JavaScript
4630,Kotlin
4630,Ruby
4630,SQL
4630,TypeScript
4632,C#
4632,HTML/CSS
4632,JavaScript
4634,C
4634,C++
4634,HTML/CSS
4634,JavaScript
4634,Python
4634,TypeScript
4635,Bash/Shell/PowerShell
4635,C#
4635,Java
4635,JavaScript
4635,SQL
4636,HTML/CSS
4636,Java
4636,JavaScript
4636,Python
4637,Bash/Shell/PowerShell
4637,C#
4637,HTML/CSS
4637,JavaScript
4637,SQL
4637,VBA
4639,HTML/CSS
4639,JavaScript
4639,PHP
4639,Python
4639,R
4647,Bash/Shell/PowerShell
4647,C#
4647,HTML/CSS
4647,Python
4647,R
4647,SQL
4649,Bash/Shell/PowerShell
4649,C#
4649,HTML/CSS
4649,Java
4649,JavaScript
4649,Kotlin
4649,PHP
4649,Python
4649,SQL
4649,Swift
4650,Java
4650,JavaScript
4650,PHP
4650,R
4650,SQL
4651,Bash/Shell/PowerShell
4651,C
4651,C++
4651,C#
4651,Go
4651,HTML/CSS
4651,Java
4651,JavaScript
4651,R
4651,SQL
4651,TypeScript
4651,WebAssembly
4654,Bash/Shell/PowerShell
4654,C
4654,C++
4654,HTML/CSS
4654,Java
4654,JavaScript
4654,PHP
4654,Python
4654,SQL
4655,C#
4655,HTML/CSS
4655,JavaScript
4655,SQL
4655,TypeScript
4656,HTML/CSS
4656,JavaScript
4658,Bash/Shell/PowerShell
4658,JavaScript
4658,Python
4658,SQL
4659,Bash/Shell/PowerShell
4659,Python
4659,R
4659,Other(s):
4667,JavaScript
4667,Python
4667,SQL
4668,C#
4668,Dart
4668,HTML/CSS
4668,Java
4668,JavaScript
4668,Python
4668,SQL
4668,Swift
4671,Bash/Shell/PowerShell
4671,C#
4671,SQL
4672,Bash/Shell/PowerShell
4672,C#
4672,Dart
4672,HTML/CSS
4672,JavaScript
4672,Python
4672,Ruby
4672,SQL
4674,Bash/Shell/PowerShell
4674,HTML/CSS
4674,PHP
4674,Ruby
4674,SQL
4674,VBA
4675,Bash/Shell/PowerShell
4675,HTML/CSS
4675,Java
4675,JavaScript
4675,PHP
4675,SQL
4675,TypeScript
4676,Bash/Shell/PowerShell
4676,C
4676,C#
4676,HTML/CSS
4676,JavaScript
4676,Python
4676,SQL
4676,TypeScript
4676,VBA
4676,Other(s):
4677,Bash/Shell/PowerShell
4677,HTML/CSS
4677,JavaScript
4677,Python
4677,SQL
4679,Bash/Shell/PowerShell
4679,C
4679,C++
4679,C#
4679,Go
4679,HTML/CSS
4679,Java
4679,JavaScript
4679,PHP
4679,Python
4679,TypeScript
4682,C
4682,C++
4682,C#
4682,Python
4682,R
4682,SQL
4682,Other(s):
4684,Bash/Shell/PowerShell
4684,JavaScript
4688,Bash/Shell/PowerShell
4688,HTML/CSS
4688,Java
4688,JavaScript
4688,PHP
4688,SQL
4688,TypeScript
4691,Java
4691,JavaScript
4691,Kotlin
4694,C++
4694,C#
4694,HTML/CSS
4694,Java
4694,JavaScript
4694,SQL
4694,TypeScript
4694,VBA
4695,Bash/Shell/PowerShell
4695,HTML/CSS
4695,Java
4695,JavaScript
4695,Python
4695,R
4695,Scala
4695,SQL
4696,C#
4696,HTML/CSS
4696,JavaScript
4696,PHP
4696,SQL
4696,Other(s):
4699,Bash/Shell/PowerShell
4699,C++
4699,C#
4699,HTML/CSS
4699,Java
4699,JavaScript
4699,Swift
4699,TypeScript
4702,C
4702,C++
4702,C#
4702,JavaScript
4702,Python
4702,TypeScript
4702,WebAssembly
4704,Bash/Shell/PowerShell
4704,C#
4704,HTML/CSS
4704,JavaScript
4704,PHP
4704,SQL
4707,C#
4707,HTML/CSS
4707,JavaScript
4707,Python
4707,SQL
4709,HTML/CSS
4709,JavaScript
4709,PHP
4709,SQL
4710,C#
4710,HTML/CSS
4710,JavaScript
4710,Objective-C
4710,Swift
4711,C#
4711,HTML/CSS
4711,JavaScript
4711,Python
4711,SQL
4711,TypeScript
4712,HTML/CSS
4712,Java
4712,JavaScript
4712,Python
4714,HTML/CSS
4714,JavaScript
4716,C
4716,HTML/CSS
4716,Java
4716,JavaScript
4716,Python
4716,SQL
4717,C
4717,C++
4717,C#
4717,HTML/CSS
4717,Java
4717,JavaScript
4717,PHP
4717,SQL
4717,VBA
4718,Bash/Shell/PowerShell
4718,C
4718,C++
4718,C#
4718,HTML/CSS
4718,Java
4718,JavaScript
4718,Objective-C
4718,PHP
4718,Python
4718,Ruby
4718,SQL
4718,TypeScript
4718,Other(s):
4719,Bash/Shell/PowerShell
4719,HTML/CSS
4719,Java
4719,JavaScript
4719,SQL
4719,TypeScript
4721,C#
4727,C#
4727,HTML/CSS
4727,JavaScript
4727,SQL
4729,HTML/CSS
4729,Java
4729,JavaScript
4729,SQL
4729,TypeScript
4729,Other(s):
4732,C#
4732,HTML/CSS
4732,Java
4732,JavaScript
4732,Python
4732,SQL
4732,TypeScript
4734,Go
4734,HTML/CSS
4734,Java
4734,JavaScript
4734,Kotlin
4734,Rust
4734,TypeScript
4734,WebAssembly
4736,Python
4738,Bash/Shell/PowerShell
4738,C#
4738,HTML/CSS
4738,Java
4738,Python
4738,R
4738,SQL
4738,VBA
4739,Objective-C
4739,Python
4739,Swift
4740,Bash/Shell/PowerShell
4740,HTML/CSS
4740,JavaScript
4740,Ruby
4740,SQL
4741,Bash/Shell/PowerShell
4741,HTML/CSS
4741,JavaScript
4741,Python
4741,SQL
4743,HTML/CSS
4743,JavaScript
4743,Swift
4746,Bash/Shell/PowerShell
4746,Python
4746,Other(s):
4750,Java
4750,JavaScript
4750,Python
4751,Bash/Shell/PowerShell
4751,HTML/CSS
4751,JavaScript
4751,Ruby
4751,SQL
4751,TypeScript
4754,Bash/Shell/PowerShell
4754,HTML/CSS
4754,Java
4754,JavaScript
4754,Python
4754,SQL
4754,TypeScript
4755,HTML/CSS
4755,Java
4755,JavaScript
4755,Python
4755,SQL
4765,C
4765,C#
4765,HTML/CSS
4765,JavaScript
4765,PHP
4765,Python
4765,SQL
4765,TypeScript
4765,VBA
4765,WebAssembly
4765,Other(s):
4768,HTML/CSS
4768,JavaScript
4768,TypeScript
4771,C#
4771,Java
4771,Kotlin
4771,Objective-C
4771,SQL
4774,Bash/Shell/PowerShell
4774,HTML/CSS
4774,JavaScript
4774,PHP
4776,Elixir
4776,Erlang
4776,HTML/CSS
4776,JavaScript
4776,Python
4776,Ruby
4776,SQL
4776,TypeScript
4776,Other(s):
4777,Bash/Shell/PowerShell
4777,Go
4777,HTML/CSS
4777,Java
4777,JavaScript
4777,PHP
4777,Python
4777,R
4777,SQL
4779,HTML/CSS
4779,Java
4779,JavaScript
4779,PHP
4779,SQL
4780,C
4780,C++
4780,HTML/CSS
4780,Java
4780,JavaScript
4780,Objective-C
4780,Python
4780,SQL
4785,Bash/Shell/PowerShell
4785,C#
4785,HTML/CSS
4785,JavaScript
4785,Python
4785,SQL
4785,TypeScript
4787,C#
4787,HTML/CSS
4787,Java
4787,JavaScript
4787,Kotlin
4787,Python
4787,SQL
4789,HTML/CSS
4789,Java
4789,JavaScript
4789,SQL
4793,Go
4793,HTML/CSS
4793,JavaScript
4793,Python
4793,SQL
4793,TypeScript
4794,Bash/Shell/PowerShell
4794,C++
4794,C#
4794,JavaScript
4794,Python
4795,Bash/Shell/PowerShell
4795,C++
4795,HTML/CSS
4795,JavaScript
4795,Python
4798,Bash/Shell/PowerShell
4798,C#
4798,HTML/CSS
4798,JavaScript
4798,SQL
4798,TypeScript
4801,HTML/CSS
4801,Java
4801,JavaScript
4801,TypeScript
4802,Bash/Shell/PowerShell
4802,C#
4802,HTML/CSS
4802,JavaScript
4802,Python
4802,R
4802,Ruby
4802,Rust
4802,SQL
4807,Bash/Shell/PowerShell
4807,Go
4807,HTML/CSS
4807,JavaScript
4807,Python
4807,R
4808,C#
4808,JavaScript
4810,Go
4810,HTML/CSS
4810,Java
4810,JavaScript
4810,Python
4810,TypeScript
4812,C#
4812,HTML/CSS
4812,Java
4812,Python
4812,Scala
4812,SQL
4813,Bash/Shell/PowerShell
4813,HTML/CSS
4813,JavaScript
4813,PHP
4813,Python
4813,SQL
4813,TypeScript
4814,HTML/CSS
4814,Java
4814,JavaScript
4814,PHP
4814,Python
4814,Ruby
4814,SQL
4814,TypeScript
4816,C#
4816,Java
4816,Kotlin
4816,Objective-C
4816,SQL
4816,Swift
4818,Python
4818,Other(s):
4820,C#
4820,Java
4820,JavaScript
4820,SQL
4825,Bash/Shell/PowerShell
4825,HTML/CSS
4825,JavaScript
4825,Python
4825,SQL
4825,Swift
4826,Bash/Shell/PowerShell
4826,C#
4826,HTML/CSS
4826,Python
4828,Bash/Shell/PowerShell
4828,HTML/CSS
4828,Java
4828,JavaScript
4828,SQL
4830,Java
4832,C
4832,HTML/CSS
4832,Java
4832,JavaScript
4832,PHP
4832,SQL
4832,TypeScript
4833,Bash/Shell/PowerShell
4833,Java
4833,JavaScript
4833,Python
4833,Scala
4833,TypeScript
4835,C
4835,C++
4835,C#
4835,HTML/CSS
4835,JavaScript
4835,SQL
4837,Bash/Shell/PowerShell
4837,C
4837,C++
4837,Python
4837,VBA
4842,Bash/Shell/PowerShell
4842,HTML/CSS
4842,Java
4842,PHP
4842,Python
4842,SQL
4843,Bash/Shell/PowerShell
4843,C#
4843,HTML/CSS
4843,Java
4843,JavaScript
4843,PHP
4843,Python
4843,SQL
4846,C
4846,C#
4846,HTML/CSS
4846,JavaScript
4846,SQL
4847,Go
4847,JavaScript
4847,Rust
4847,TypeScript
4847,Other(s):
4852,Bash/Shell/PowerShell
4852,C#
4852,HTML/CSS
4852,JavaScript
4852,SQL
4854,C#
4854,HTML/CSS
4854,JavaScript
4854,SQL
4855,C
4855,C#
4855,HTML/CSS
4855,Java
4855,JavaScript
4855,PHP
4855,Python
4855,SQL
4855,TypeScript
4856,C
4856,C#
4856,Python
4856,SQL
4859,C#
4859,F#
4859,HTML/CSS
4859,JavaScript
4859,TypeScript
4860,C
4860,C++
4860,HTML/CSS
4860,Java
4860,JavaScript
4860,Ruby
4862,Bash/Shell/PowerShell
4862,Objective-C
4862,Ruby
4862,Swift
4863,HTML/CSS
4863,Java
4863,JavaScript
4863,PHP
4863,SQL
4863,TypeScript
4864,HTML/CSS
4864,Java
4864,JavaScript
4864,SQL
4865,C#
4865,HTML/CSS
4865,Java
4865,JavaScript
4865,PHP
4865,Python
4866,Java
4866,JavaScript
4866,Objective-C
4866,Swift
4867,Bash/Shell/PowerShell
4867,Clojure
4867,Python
4869,C
4869,C#
4869,JavaScript
4869,Swift
4869,TypeScript
4870,HTML/CSS
4870,Java
4870,JavaScript
4870,Ruby
4872,HTML/CSS
4872,Java
4872,JavaScript
4872,Objective-C
4872,PHP
4872,Ruby
4872,Swift
4873,Bash/Shell/PowerShell
4873,Java
4873,PHP
4873,Python
4875,Bash/Shell/PowerShell
4875,C
4875,C++
4875,C#
4875,HTML/CSS
4875,Java
4875,JavaScript
4875,PHP
4875,Python
4875,SQL
4875,Other(s):
4877,C
4877,C++
4877,HTML/CSS
4877,Python
4878,Bash/Shell/PowerShell
4878,Java
4879,Bash/Shell/PowerShell
4879,C#
4879,HTML/CSS
4879,JavaScript
4879,PHP
4879,Python
4879,Ruby
4879,SQL
4880,Assembly
4880,Bash/Shell/PowerShell
4880,C#
4880,HTML/CSS
4880,Java
4880,JavaScript
4880,PHP
4880,Python
4880,SQL
4881,C#
4881,HTML/CSS
4881,JavaScript
4881,SQL
4882,Bash/Shell/PowerShell
4882,C#
4882,HTML/CSS
4882,TypeScript
4883,Bash/Shell/PowerShell
4883,HTML/CSS
4883,JavaScript
4883,PHP
4883,Python
4883,SQL
4884,Bash/Shell/PowerShell
4884,Java
4884,Kotlin
4884,Python
4884,Ruby
4884,SQL
4885,Bash/Shell/PowerShell
4885,C#
4885,Go
4885,HTML/CSS
4885,Java
4885,JavaScript
4885,Kotlin
4885,SQL
4885,TypeScript
4888,Bash/Shell/PowerShell
4888,Go
4888,HTML/CSS
4888,JavaScript
4888,PHP
4888,Python
4888,R
4888,Ruby
4888,SQL
4888,VBA
4889,Bash/Shell/PowerShell
4889,HTML/CSS
4889,Java
4889,JavaScript
4889,Python
4889,Ruby
4889,SQL
4889,TypeScript
4890,C
4890,C++
4891,C#
4891,HTML/CSS
4891,JavaScript
4891,SQL
4892,Assembly
4892,Bash/Shell/PowerShell
4892,C
4892,HTML/CSS
4892,Java
4892,JavaScript
4892,Objective-C
4892,PHP
4892,Python
4892,SQL
4892,Swift
4896,Bash/Shell/PowerShell
4896,HTML/CSS
4896,Java
4896,JavaScript
4896,Python
4896,SQL
4901,HTML/CSS
4901,Java
4901,JavaScript
4901,Kotlin
4901,SQL
4904,HTML/CSS
4904,Java
4904,PHP
4904,VBA
4907,Bash/Shell/PowerShell
4907,C#
4907,HTML/CSS
4907,JavaScript
4907,Python
4907,TypeScript
4910,JavaScript
4910,PHP
4910,SQL
4911,Bash/Shell/PowerShell
4911,HTML/CSS
4911,Java
4911,JavaScript
4911,Kotlin
4911,Python
4911,SQL
4911,TypeScript
4913,C
4913,C++
4913,HTML/CSS
4913,Python
4913,SQL
4915,Assembly
4915,Bash/Shell/PowerShell
4915,C
4915,C++
4915,HTML/CSS
4915,JavaScript
4915,SQL
4917,HTML/CSS
4917,Java
4917,JavaScript
4917,SQL
4918,C#
4918,JavaScript
4918,Python
4918,SQL
4918,VBA
4919,HTML/CSS
4919,Java
4919,JavaScript
4919,SQL
4921,Bash/Shell/PowerShell
4921,C#
4921,HTML/CSS
4921,JavaScript
4921,SQL
4921,TypeScript
4922,C#
4922,HTML/CSS
4922,JavaScript
4922,SQL
4926,HTML/CSS
4926,Java
4926,JavaScript
4926,SQL
4927,C#
4927,HTML/CSS
4927,Java
4927,JavaScript
4927,R
4927,SQL
4927,TypeScript
4927,VBA
4931,Bash/Shell/PowerShell
4931,C
4931,Go
4931,HTML/CSS
4931,JavaScript
4931,Python
4931,SQL
4932,Bash/Shell/PowerShell
4932,HTML/CSS
4932,Java
4932,JavaScript
4932,SQL
4937,C#
4937,HTML/CSS
4937,JavaScript
4937,PHP
4937,Python
4937,TypeScript
4941,Bash/Shell/PowerShell
4941,C#
4941,HTML/CSS
4941,JavaScript
4941,PHP
4941,Ruby
4941,SQL
4942,C
4942,C++
4942,C#
4942,HTML/CSS
4942,Java
4942,JavaScript
4942,PHP
4942,Scala
4942,TypeScript
4944,C#
4944,HTML/CSS
4944,JavaScript
4944,SQL
4946,C#
4946,Java
4946,Objective-C
4946,SQL
4954,C#
4954,SQL
4954,VBA
4954,Other(s):
4956,C#
4957,C
4957,C++
4957,C#
4957,HTML/CSS
4957,Java
4957,JavaScript
4957,Objective-C
4957,SQL
4957,Swift
4958,Bash/Shell/PowerShell
4958,HTML/CSS
4958,JavaScript
4958,Objective-C
4958,PHP
4958,Python
4958,SQL
4958,Swift
4958,TypeScript
4960,PHP
4962,Java
4962,Python
4962,Scala
4963,Python
4965,Bash/Shell/PowerShell
4965,C
4965,C++
4965,HTML/CSS
4965,JavaScript
4965,Python
4965,SQL
4967,Bash/Shell/PowerShell
4967,HTML/CSS
4967,Java
4967,JavaScript
4967,Python
4967,TypeScript
4968,Bash/Shell/PowerShell
4968,C
4968,C#
4968,Python
4968,SQL
4968,Other(s):
4972,Bash/Shell/PowerShell
4972,C
4972,C++
4972,C#
4972,Python
4972,SQL
4972,VBA
4974,C
4974,HTML/CSS
4974,Java
4974,JavaScript
4974,Kotlin
4974,Objective-C
4974,Swift
4974,TypeScript
4976,HTML/CSS
4976,JavaScript
4976,PHP
4976,SQL
4978,Bash/Shell/PowerShell
4978,C#
4978,HTML/CSS
4978,JavaScript
4978,Python
4978,SQL
4978,TypeScript
4981,C#
4981,HTML/CSS
4981,JavaScript
4981,TypeScript
4982,C#
4982,HTML/CSS
4982,JavaScript
4982,SQL
4982,TypeScript
4984,Bash/Shell/PowerShell
4984,C#
4984,HTML/CSS
4984,JavaScript
4984,PHP
4984,SQL
4988,C#
4988,HTML/CSS
4988,JavaScript
4988,PHP
4988,Python
4988,SQL
4988,TypeScript
4993,HTML/CSS
4993,JavaScript
4993,Python
4993,TypeScript
4998,Bash/Shell/PowerShell
4998,C
4998,Dart
4998,Go
4998,Java
4998,JavaScript
4998,Python
5005,HTML/CSS
5005,JavaScript
5005,Ruby
5005,SQL
5006,C++
5006,C#
5006,HTML/CSS
5006,JavaScript
5006,PHP
5006,SQL
5007,C
5007,C++
5007,HTML/CSS
5007,JavaScript
5007,PHP
5007,Python
5008,C#
5010,C++
5010,Java
5010,Other(s):
5011,Assembly
5011,Bash/Shell/PowerShell
5011,C
5011,C++
5011,Java
5011,JavaScript
5011,Python
5012,Assembly
5012,Bash/Shell/PowerShell
5012,C
5012,HTML/CSS
5012,Java
5012,JavaScript
5012,PHP
5012,SQL
5012,TypeScript
5015,C++
5015,HTML/CSS
5015,JavaScript
5015,SQL
5015,TypeScript
5017,Bash/Shell/PowerShell
5017,C++
5017,HTML/CSS
5017,JavaScript
5017,Python
5017,SQL
5017,VBA
5018,Bash/Shell/PowerShell
5018,Python
5018,SQL
5019,C
5019,C++
5019,HTML/CSS
5019,Java
5019,JavaScript
5019,PHP
5019,Python
5019,SQL
5019,Swift
5019,TypeScript
5022,C++
5022,HTML/CSS
5022,Java
5022,Python
5022,SQL
5023,Dart
5023,HTML/CSS
5023,JavaScript
5023,TypeScript
5024,Bash/Shell/PowerShell
5024,C#
5024,HTML/CSS
5024,JavaScript
5024,SQL
5024,TypeScript
5031,Bash/Shell/PowerShell
5031,C#
5031,SQL
5034,HTML/CSS
5034,Java
5034,JavaScript
5034,Python
5034,SQL
5035,Bash/Shell/PowerShell
5035,Java
5035,SQL
5037,Bash/Shell/PowerShell
5037,C
5037,C++
5037,Python
5046,Assembly
5046,HTML/CSS
5046,Java
5046,JavaScript
5046,SQL
5046,TypeScript
5047,Python
5047,SQL
5049,HTML/CSS
5049,Java
5049,JavaScript
5049,Kotlin
5049,Objective-C
5049,Ruby
5049,Swift
5050,C#
5050,Java
5050,Objective-C
5051,Bash/Shell/PowerShell
5051,HTML/CSS
5051,Java
5051,JavaScript
5051,Scala
5051,SQL
5051,TypeScript
5057,Bash/Shell/PowerShell
5057,HTML/CSS
5057,Java
5057,JavaScript
5057,SQL
5060,HTML/CSS
5060,Java
5060,JavaScript
5060,Python
5060,SQL
5061,HTML/CSS
5061,JavaScript
5061,PHP
5061,SQL
5062,C#
5062,HTML/CSS
5062,JavaScript
5064,Assembly
5064,Dart
5064,Go
5064,Python
5064,Scala
5064,WebAssembly
5065,Bash/Shell/PowerShell
5065,HTML/CSS
5065,JavaScript
5065,PHP
5065,Python
5065,SQL
5065,TypeScript
5066,Bash/Shell/PowerShell
5066,HTML/CSS
5066,JavaScript
5066,Python
5066,SQL
5067,Bash/Shell/PowerShell
5067,HTML/CSS
5067,Java
5067,PHP
5070,Bash/Shell/PowerShell
5070,Java
5070,JavaScript
5070,Python
5075,Bash/Shell/PowerShell
5075,C#
5075,Go
5075,HTML/CSS
5075,JavaScript
5075,Python
5075,SQL
5075,TypeScript
5076,C
5076,C++
5076,Go
5076,Java
5076,Ruby
5076,SQL
5077,C#
5077,HTML/CSS
5077,JavaScript
5077,SQL
5078,Bash/Shell/PowerShell
5078,C#
5078,Go
5078,Scala
5078,TypeScript
5082,Bash/Shell/PowerShell
5082,HTML/CSS
5082,Java
5082,JavaScript
5082,SQL
5082,TypeScript
5083,Bash/Shell/PowerShell
5083,JavaScript
5083,Python
5086,Java
5086,JavaScript
5086,Scala
5086,SQL
5087,Bash/Shell/PowerShell
5087,PHP
5087,Python
5088,Bash/Shell/PowerShell
5088,HTML/CSS
5088,JavaScript
5088,Objective-C
5088,Python
5088,SQL
5088,TypeScript
5092,Bash/Shell/PowerShell
5092,Clojure
5092,Go
5092,HTML/CSS
5092,Java
5092,JavaScript
5092,Kotlin
5092,Objective-C
5092,Python
5092,Rust
5092,SQL
5092,Swift
5092,TypeScript
5096,C#
5096,SQL
5097,Bash/Shell/PowerShell
5097,C++
5097,C#
5097,HTML/CSS
5097,JavaScript
5097,SQL
5097,TypeScript
5100,Bash/Shell/PowerShell
5100,JavaScript
5100,PHP
5100,Python
5100,SQL
5100,Other(s):
5103,Bash/Shell/PowerShell
5103,HTML/CSS
5103,Java
5103,JavaScript
5103,Ruby
5103,SQL
5103,TypeScript
5104,Bash/Shell/PowerShell
5104,C#
5104,HTML/CSS
5104,JavaScript
5104,SQL
5104,TypeScript
5107,Other(s):
5108,C#
5108,Go
5108,Java
5108,JavaScript
5108,Python
5108,SQL
5109,Bash/Shell/PowerShell
5109,C
5109,HTML/CSS
5109,Java
5109,JavaScript
5109,Objective-C
5110,HTML/CSS
5110,Python
5111,HTML/CSS
5111,JavaScript
5111,PHP
5111,SQL
5112,C#
5112,HTML/CSS
5112,Java
5112,JavaScript
5112,SQL
5113,C#
5113,HTML/CSS
5113,JavaScript
5113,SQL
5114,Bash/Shell/PowerShell
5114,C#
5114,HTML/CSS
5114,JavaScript
5114,SQL
5116,Python
5116,SQL
5119,C++
5119,C#
5119,SQL
5123,C#
5123,HTML/CSS
5123,Java
5123,JavaScript
5123,PHP
5123,SQL
5123,TypeScript
5123,VBA
5124,Bash/Shell/PowerShell
5124,C#
5124,Elixir
5124,Kotlin
5124,Ruby
5124,SQL
5125,C++
5125,C#
5125,HTML/CSS
5125,Java
5125,JavaScript
5125,SQL
5127,Java
5127,JavaScript
5127,SQL
5130,Bash/Shell/PowerShell
5130,C
5130,Java
5130,JavaScript
5130,Python
5130,Scala
5130,SQL
5130,TypeScript
5132,C#
5132,HTML/CSS
5132,JavaScript
5132,Python
5132,Ruby
5138,HTML/CSS
5138,JavaScript
5138,Python
5138,SQL
5139,Bash/Shell/PowerShell
5139,C#
5139,HTML/CSS
5139,TypeScript
5140,HTML/CSS
5140,Java
5140,JavaScript
5140,Python
5140,SQL
5140,WebAssembly
5143,HTML/CSS
5143,JavaScript
5143,PHP
5143,Python
5143,SQL
5144,Bash/Shell/PowerShell
5144,C#
5144,HTML/CSS
5144,Java
5144,JavaScript
5144,Python
5144,SQL
5148,C#
5148,HTML/CSS
5148,JavaScript
5148,SQL
5149,Bash/Shell/PowerShell
5149,C
5149,C++
5149,Java
5149,Python
5150,C#
5150,HTML/CSS
5150,JavaScript
5150,Python
5150,TypeScript
5153,Java
5153,JavaScript
5153,Kotlin
5153,SQL
5154,Bash/Shell/PowerShell
5154,Java
5155,C
5155,Dart
5155,HTML/CSS
5155,JavaScript
5155,PHP
5155,SQL
5156,C#
5156,HTML/CSS
5156,JavaScript
5156,PHP
5156,SQL
5156,VBA
5158,Java
5158,Python
5158,R
5158,Scala
5158,SQL
5160,Java
5160,JavaScript
5161,Bash/Shell/PowerShell
5161,C
